id,name_ja,name_kana,name_en,genus_ja,generation,type1,type2,height,weight,hp,attack,defense,special_attack,special_defense,speed,base_stats_total,is_legendary,is_mythical,flavor_text_ja,sprite_url,artwork_url
197,ブラッキー,,umbreon,げっこうポケモン,2,dark,,1.0,27.0,95,65,110,60,130,65,525,0,0,月の 光が イーブイの 遺伝子を 変化させた。 闇に 潜み 獲物を 待つ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/197.png
198,ヤミカラス,,murkrow,くらやみポケモン,2,dark,flying,0.5,2.1,60,85,42,85,42,91,405,0,0,輝く 物を 拾っては 秘密の 場所に 隠しておく。 よく ニャースと 奪い合いになる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/198.png
199,ヤドキング,,slowking,おうじゃポケモン,2,water,psychic,2.0,79.5,95,75,80,100,110,30,490,0,0,すごい 知性と ひらめきを 持っている。どんなときでも あわてず 騒がず のんびりとしている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/199.png
200,ムウマ,,misdreavus,よなきポケモン,2,ghost,,0.7,1.0,60,60,60,85,85,85,435,0,0,怖がる 心を 赤い 玉で 吸収して 栄養にする。 昼間は 暗がりで 眠っている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/200.png
201,アンノーン,,unown,シンボルポケモン,2,psychic,,0.5,5.0,48,72,48,72,48,48,336,0,0,体自体は 薄っぺらく いつも 壁に 張りついている。 形に なにか 意味があるらしい。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/201.png
202,ソーナンス,,wobbuffet,がまんポケモン,2,psychic,,1.3,28.5,190,33,58,33,58,33,405,0,0,光や ショックを 嫌う。 攻撃されると 体が ふくらみ 反撃が 強力に なる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/202.png
203,キリンリキ,,girafarig,くびながポケモン,2,normal,psychic,1.5,41.5,70,80,65,90,65,85,455,0,0,眠っている あいだ 尻尾の 頭が あたりを 見張っている。 尻尾は 眠らなくても 平気。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/203.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/203.png
204,クヌギダマ,,pineco,みのむしポケモン,2,bug,,0.6,7.2,50,65,90,35,35,15,290,0,0,木の 皮を 重ね合わせて 殻を 分厚くするのが 大好き。 重くなっても 気にしない。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/204.png
205,フォレトス,,forretress,みのむしポケモン,2,bug,steel,1.2,125.8,75,90,140,60,60,40,465,0,0,鋼鉄の 殻で 守られている。 すきまから 目玉が のぞいているが 中身の 正体は ナゾのまま。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/205.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/205.png
206,ノコッチ,,dunsparce,つちへびポケモン,2,normal,,1.5,14.0,100,70,70,65,65,45,415,0,0,だれかに 見られると 尻尾で 地面を 掘って 後ろ向きに 逃げ出すのだ。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/206.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/206.png
207,グライガー,,gligar,とびさそりポケモン,2,ground,flying,1.1,64.8,65,75,105,35,65,85,430,0,0,いつもは 崖に 張りついている。 獲物を見つけると 羽を広げ 風に乗り 襲いかかってくる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/207.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/207.png
208,ハガネール,,steelix,てつへびポケモン,2,steel,ground,9.2,400.0,75,85,200,55,65,30,510,0,0,地中の 高い 圧力と 熱で 鍛えられた 体は あらゆる 金属よりも 硬い。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/208.png
209,ブルー,,snubbull,ようせいポケモン,2,fairy,,0.6,7.8,60,80,50,40,40,30,300,0,0,活発で 遊び好きな 性格。 懐いてくれるので 一緒に 遊びたがる 女性も 多い。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/209.png
210,グランブル,,granbull,ようせいポケモン,2,fairy,,1.4,48.7,90,120,75,60,60,45,450,0,0,顔に 似合わず 臆病。 しかし ひとたび 怒りはじめると 大きな キバで 反撃する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/210.png
211,ハリーセン,,qwilfish,ふうせんポケモン,2,water,poison,0.5,3.9,65,95,85,55,55,85,440,0,0,全身の 毒針を 飛ばすため １０リットルの 水を 一気に 飲みこみ 体を ふくらませる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/211.png
212,ハッサム,,scizor,はさみポケモン,2,bug,steel,1.8,118.0,70,130,100,55,80,65,500,0,0,鋼鉄を 含んでいる ハサミで 捕らえたものは どんなに 硬くても コナゴナに 砕く。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/212.png
213,ツボツボ,,shuckle,はっこうポケモン,2,bug,rock,0.6,20.5,20,10,230,10,230,5,505,0,0,ツボのような 甲羅の 中に ためこんだ 木の実は いつの間にか ドロドロの ジュースに 変わる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/213.png
214,ヘラクロス,,heracross,１ぽんヅノポケモン,2,bug,fighting,1.5,54.0,80,125,75,40,95,85,500,0,0,自慢のツノを 相手の お腹の 下に ねじこみ 一気に 持ち上げ ぶん投げてしまう 力持ち。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/214.png
215,ニューラ,,sneasel,かぎづめポケモン,2,dark,ice,0.9,28.0,55,95,55,35,75,115,430,0,0,住処から タマゴを かすめ取り 食べてしまう。鋭い カギヅメが 相手の 急所を 切り裂く。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/215.png
216,ヒメグマ,,teddiursa,こぐまポケモン,2,normal,,0.6,8.8,60,80,50,50,50,40,330,0,0,ミツを見つけると 三日月模様が 輝く。甘いミツが 染みこんだ 手のひらを いつも なめている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/216.png
217,リングマ,,ursaring,とうみんポケモン,2,normal,,1.8,125.8,90,130,75,75,75,55,500,0,0,どんな においも かぎわける。 地面深くに 埋まっている 食べ物も 残らず 見つけ出す。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/217.png
218,マグマッグ,,slugma,ようがんポケモン,2,fire,,0.7,35.0,40,40,40,70,40,20,250,0,0,火山地帯に 多く 発生。 暖かい ところを 探して のろのろ はいずり回っている。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/218.png
219,マグカルゴ,,magcargo,ようがんポケモン,2,fire,rock,0.8,55.0,60,50,120,90,80,30,430,0,0,背中の 殻は 崩れやすいが ときどき 体内を 巡っている 高熱の 炎が 噴き出す。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/219.png
220,ウリムー,,swinub,いのぶたポケモン,2,ice,ground,0.4,6.5,50,50,40,30,30,50,250,0,0,エサを 探すため 鼻を こすり合わせ 地面を 掘っている。 たまに 温泉を 掘り当てる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/220.png
221,イノムー,,piloswine,いのししポケモン,2,ice,ground,1.1,55.8,100,100,80,60,60,50,450,0,0,４本の 脚は 短いが ひづめは 広く ギザギザ なので 雪の上でも 滑らず 歩ける。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/221.png
222,サニーゴ,,corsola,さんごポケモン,2,water,rock,0.6,5.0,65,55,95,65,95,35,410,0,0,どんどん 育っては 生えかわる 頭の 先は きれいなので 宝物として 人気が高い。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/222.png
223,テッポウオ,,remoraid,ふんしゃポケモン,2,water,,0.6,12.0,35,65,35,65,35,65,300,0,0,ねらいは 正確。噴き出す 水は １００メートル先で 動く 獲物に かならず 命中する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/223.png
224,オクタン,,octillery,ふんしゃポケモン,2,water,,0.9,28.5,75,105,75,105,75,45,480,0,0,穴に 入りたがる 性質で 岩穴や ツボを 好み そこから 墨を 噴き出して 攻撃する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/224.png
225,デリバード,,delibird,はこびやポケモン,2,ice,flying,0.9,16.0,45,55,45,65,45,75,330,0,0,尻尾で エサを 包んで 運ぶ。 山で 遭難した 人に エサを 分け与える 習性。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/225.png
226,マンタイン,,mantine,カイトポケモン,2,water,flying,2.1,220.0,85,40,70,80,140,70,485,0,0,泳いで スピードが のってくると 波の上に 飛びだし そのまま １００メートルも 滑空 する。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/226.png
227,エアームド,,skarmory,よろいどりポケモン,2,steel,flying,1.7,50.5,65,80,140,40,70,70,465,0,0,いばらの 中に 巣を作る。 トゲで 傷つきながら 育てられた ヒナの 羽は 硬くなる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/227.png
228,デルビル,,houndour,ダークポケモン,2,dark,fire,0.6,10.8,45,60,30,80,50,65,330,0,0,夜明けごろ あたり一帯に 響きわたる 不気味な 遠ぼえで 自分たちの 縄張りを アピール。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/228.png
229,ヘルガー,,houndoom,ダークポケモン,2,dark,fire,1.4,35.0,75,90,50,110,80,95,500,0,0,ヘルガーの 不気味な 遠ぼえは 地獄から 死神が 呼ぶ 声と 昔の 人は 想像していた。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/229.png
230,キングドラ,,kingdra,ドラゴンポケモン,2,water,dragon,1.8,152.0,75,95,95,95,95,85,540,0,0,普段は 海底洞窟に 身を 潜めているらしい。 あくびで 渦潮を 発生させる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/230.png
231,ゴマゾウ,,phanpy,ながはなポケモン,2,ground,,0.5,33.5,90,60,60,40,40,40,330,0,0,愛情表現で 鼻を ぶつけてくるが 力が あるので 気をつけないと 吹っ飛ばされる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/231.png
232,ドンファン,,donphan,よろいポケモン,2,ground,,1.1,120.0,90,120,120,60,60,50,500,0,0,鋭く 硬い キバと さらに 頑丈な 皮膚で 体当たりは 家をも 壊すほど。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/232.png
233,ポリゴン２,,porygon2,バーチャルポケモン,2,normal,,0.6,32.5,85,80,90,105,95,60,515,0,0,さらに 研究が 進められ 能力が 高まった。ときどき プログラムにない 仕草を 見せる。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/233.png
234,オドシシ,,stantler,おおツノポケモン,2,normal,,1.4,71.2,73,95,62,85,65,85,465,0,0,ツノを 見つめていると 輪っかの 中心に 吸いこまれそうな 不思議な 気分に なってしまう。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/234.png
235,ドーブル,,smeargle,えかきポケモン,2,normal,,1.2,58.0,55,20,35,20,45,75,250,0,0,尻尾を 筆のように 使って 縄張りを マークで 描く。 その 種類は ５０００以上。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/235.png
236,バルキー,,tyrogue,けんかポケモン,2,fighting,,0.7,21.0,35,35,35,35,35,35,210,0,0,いつでも 元気いっぱい。 強くなるため 負けても 負けても 相手に 立ち向かっていく。,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/236.png
